properties{
  x = 0,
  y = 0,
  width = 1600,
  height = 2304,
  min_layer = 0,
  max_layer = 2,
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 688,
  y = 2288,
  width = 224,
  height = 16,
  pattern = "9",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 680,
  y = 2080,
  width = 16,
  height = 208,
  pattern = "20",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 904,
  y = 2064,
  width = 16,
  height = 224,
  pattern = "19",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 680,
  y = 2064,
  width = 240,
  height = 16,
  pattern = "10",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 680,
  y = 2288,
  width = 16,
  height = 16,
  pattern = "12",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 904,
  y = 2064,
  width = 16,
  height = 16,
  pattern = "13",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 904,
  y = 2288,
  width = 16,
  height = 16,
  pattern = "11",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 680,
  y = 2064,
  width = 16,
  height = 16,
  pattern = "14",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 696,
  y = 2080,
  width = 208,
  height = 208,
  pattern = "1",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 776,
  y = 2280,
  width = 16,
  height = 24,
  pattern = "21",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 808,
  y = 2280,
  width = 16,
  height = 24,
  pattern = "22",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 792,
  y = 2280,
  width = 16,
  height = 24,
  pattern = "23",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 776,
  y = 2256,
  width = 48,
  height = 24,
  pattern = "24",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 1264,
  y = 1824,
  width = 16,
  height = 224,
  pattern = "19",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 1264,
  y = 1824,
  width = 16,
  height = 16,
  pattern = "13",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 1264,
  y = 2048,
  width = 16,
  height = 16,
  pattern = "11",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 320,
  y = 1824,
  width = 16,
  height = 224,
  pattern = "20",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 320,
  y = 2048,
  width = 16,
  height = 16,
  pattern = "12",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 320,
  y = 1824,
  width = 16,
  height = 16,
  pattern = "14",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 336,
  y = 1824,
  width = 928,
  height = 240,
  pattern = "1",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 336,
  y = 2048,
  width = 928,
  height = 16,
  pattern = "9",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 336,
  y = 1824,
  width = 928,
  height = 16,
  pattern = "10",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 640,
  y = 1808,
  width = 320,
  height = 16,
  pattern = "9",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 640,
  y = 1584,
  width = 16,
  height = 224,
  pattern = "20",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 944,
  y = 1584,
  width = 16,
  height = 224,
  pattern = "19",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 656,
  y = 1584,
  width = 288,
  height = 16,
  pattern = "10",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 640,
  y = 1808,
  width = 16,
  height = 16,
  pattern = "12",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 944,
  y = 1584,
  width = 16,
  height = 16,
  pattern = "13",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 944,
  y = 1808,
  width = 16,
  height = 16,
  pattern = "11",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 640,
  y = 1584,
  width = 16,
  height = 16,
  pattern = "14",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 656,
  y = 1600,
  width = 288,
  height = 208,
  pattern = "1",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 640,
  y = 1568,
  width = 320,
  height = 16,
  pattern = "9",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 640,
  y = 1344,
  width = 16,
  height = 224,
  pattern = "20",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 944,
  y = 1344,
  width = 16,
  height = 224,
  pattern = "19",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 656,
  y = 1344,
  width = 288,
  height = 16,
  pattern = "10",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 640,
  y = 1568,
  width = 16,
  height = 16,
  pattern = "12",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 944,
  y = 1344,
  width = 16,
  height = 16,
  pattern = "13",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 944,
  y = 1568,
  width = 16,
  height = 16,
  pattern = "11",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 640,
  y = 1344,
  width = 16,
  height = 16,
  pattern = "14",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 656,
  y = 1360,
  width = 288,
  height = 208,
  pattern = "1",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 320,
  y = 1568,
  width = 320,
  height = 16,
  pattern = "9",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 320,
  y = 1344,
  width = 16,
  height = 224,
  pattern = "20",
  tileset = "Tileset_Donjon_1",
}

tile{
  layer = 0,
  x = 624,
  y = 1344,
  width = 16,
  height = 224,
