properties{
  x = 0,
  y = 0,
  width = 640,
  height = 512,
  min_layer = 0,
  max_layer = 2,
  tileset = "Tileset1",
}

tile{
  layer = 0,
  x = 16,
  y = 32,
  width = 128,
  height = 160,
  pattern = "24",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 96,
  y = 192,
  width = 48,
  height = 16,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 56,
  y = 128,
  width = 16,
  height = 64,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 88,
  y = 128,
  width = 16,
  height = 64,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 96,
  y = 120,
  width = 32,
  height = 16,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 112,
  y = 8,
  width = 16,
  height = 112,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 128,
  y = 16,
  width = 16,
  height = 16,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 32,
  y = 8,
  width = 16,
  height = 112,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 32,
  y = 120,
  width = 32,
  height = 16,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 16,
  y = 192,
  width = 48,
  height = 16,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 16,
  height = 16,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 0,
  y = 16,
  width = 16,
  height = 192,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 0,
  x = 144,
  y = 16,
  width = 16,
  height = 192,
  pattern = "115",
  tileset = "overworld/mountain_sea",
}

tile{
  layer = 1,
  x = 160,
  y = 16,
  width = 40,
  height = 128,
  pattern = "21",
}

tile{
  layer = 1,
  x = 280,
  y = 16,
  width = 40,
  height = 128,
  pattern = "21",
}

tile{
  layer = 1,
  x = 264,
  y = 80,
  width = 16,
  height = 80,
  pattern = "41",
}

tile{
  layer = 1,
  x = 200,
  y = 80,
  width = 16,
  height = 80,
  pattern = "39",
}

tile{
  layer = 1,
  x = 216,
  y = 64,
  width = 48,
  height = 16,
  pattern = "37",
}

tile{
  layer = 1,
  x = 200,
  y = 32,
  width = 16,
  height = 32,
  pattern = "46",
}

tile{
  layer = 1,
  x = 264,
  y = 32,
  width = 16,
  height = 32,
  pattern = "46",
}

tile{
  layer = 1,
  x = 160,
  y = 0,
  width = 160,
  height = 16,
  pattern = "92",
}

tile{
  layer = 1,
  x = 232,
  y = 112,
  width = 16,
  height = 16,
  pattern = "45",
}

tile{
  layer = 1,
  x = 248,
  y = 112,
  width = 16,
  height = 16,
  pattern = "45",
}

tile{
  layer = 1,
  x = 232,
  y = 80,
  width = 16,
  height = 16,
  pattern = "45",
}

tile{
  layer = 1,
  x = 216,
  y = 96,
  width = 16,
  height = 16,
  pattern = "45",
}

tile{
  layer = 1,
  x = 216,
  y = 80,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 248,
  y = 80,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 248,
  y = 96,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 232,
  y = 96,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 216,
  y = 112,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 216,
  y = 128,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 232,
  y = 128,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 248,
  y = 128,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 216,
  y = 16,
  width = 48,
  height = 48,
  pattern = "21",
}

tile{
  layer = 1,
  x = 248,
  y = 32,
  width = 16,
  height = 16,
  pattern = "139",
}

tile{
  layer = 1,
  x = 248,
  y = 16,
  width = 16,
  height = 16,
  pattern = "136",
}

tile{
  layer = 1,
  x = 232,
  y = 32,
  width = 16,
  height = 16,
  pattern = "138",
}

tile{
  layer = 1,
  x = 216,
  y = 16,
  width = 16,
  height = 16,
  pattern = "134",
}

tile{
  layer = 1,
  x = 216,
  y = 32,
  width = 16,
  height = 16,
  pattern = "137",
}

tile{
  layer = 1,
  x = 232,
  y = 16,
  width = 16,
  height = 16,
  pattern = "135",
}

tile{
  layer = 1,
  x = 216,
  y = 48,
  width = 16,
  height = 16,
  pattern = "142",
}

tile{
  layer = 1,
  x = 248,
  y = 48,
  width = 16,
  height = 16,
  pattern = "143",
}

tile{
  layer = 1,
  x = 232,
  y = 48,
  width = 16,
  height = 16,
  pattern = "147",
}

tile{
  layer = 1,
  x = 200,
  y = 16,
  width = 16,
  height = 16,
  pattern = "60",
}

tile{
  layer = 1,
  x = 264,
  y = 16,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 1,
  x = 264,
  y = 64,
  width = 16,
  height = 16,
  pattern = "38",
}

tile{
  layer = 1,
  x = 200,
  y = 64,
  width = 16,
  height = 16,
  pattern = "36",
}

tile{
  layer = 1,
  x = 192,
  y = 16,
  width = 8,
  height = 16,
  pattern = "144",
}

tile{
  layer = 1,
  x = 280,
  y = 16,
  width = 8,
  height = 16,
  pattern = "144",
}

tile{
  layer = 1,
  x = 280,
  y = 128,
  width = 8,
  height = 16,
  pattern = "144",
}

tile{
  layer = 1,
  x = 192,
  y = 128,
  width = 8,
  height = 16,
  pattern = "144",
}

tile{
  layer = 1,
  x = 160,
  y = 144,
  width = 40,
  height = 16,
  pattern = "21",
}

tile{
  layer = 1,
  x = 280,
  y = 144,
  width = 40,
  height = 16,
  pattern = "21",
}

tile{
  layer = 1,
  x = 280,
  y = 144,
  width = 40,
  height = 16,
  pattern = "144",
}

tile{
  layer = 1,
  x = 160,
  y = 144,
  width = 40,
  height = 16,
