properties{
  x = 0,
  y = 0,
  width = 480,
  height = 128,
  min_layer = 0,
  max_layer = 2,
  tileset = "normal/marais",
  music = "bar",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 16,
  height = 16,
  pattern = "316",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 0,
  y = 16,
  width = 16,
  height = 96,
  pattern = "317",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 0,
  y = 112,
  width = 16,
  height = 16,
  pattern = "316_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 16,
  y = 112,
  width = 128,
  height = 16,
  pattern = "318_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 176,
  y = 112,
  width = 128,
  height = 16,
  pattern = "318_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 336,
  y = 112,
  width = 128,
  height = 16,
  pattern = "318_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 464,
  y = 112,
  width = 16,
  height = 16,
  pattern = "316_3",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 464,
  y = 0,
  width = 16,
  height = 16,
  pattern = "316_4",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 464,
  y = 16,
  width = 16,
  height = 96,
  pattern = "317_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 336,
  y = 0,
  width = 128,
  height = 16,
  pattern = "318",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 176,
  y = 0,
  width = 128,
  height = 16,
  pattern = "318",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 16,
  y = 0,
  width = 128,
  height = 16,
  pattern = "318",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 128,
  height = 96,
  pattern = "319_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 16,
  y = 64,
  width = 16,
  height = 48,
  pattern = "331",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 16,
  y = 48,
  width = 64,
  height = 16,
  pattern = "331",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 64,
  y = 64,
  width = 16,
  height = 48,
  pattern = "331",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 240,
  y = 0,
  width = 16,
  height = 16,
  pattern = "316_23",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 336,
  y = 16,
  width = 128,
  height = 96,
  pattern = "319_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 352,
  y = 24,
  width = 16,
  height = 80,
  pattern = "331",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 368,
  y = 56,
  width = 64,
  height = 16,
  pattern = "331",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 432,
  y = 24,
  width = 16,
  height = 80,
  pattern = "331",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 296,
  y = 56,
  width = 48,
  height = 16,
  pattern = "319_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 176,
  y = 16,
  width = 128,
  height = 96,
  pattern = "319_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 136,
  y = 56,
  width = 48,
  height = 16,
  pattern = "319_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 16,
  height = 32,
  pattern = "323_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 336,
  y = 16,
  width = 16,
  height = 32,
  pattern = "323",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 368,
  y = 16,
  width = 16,
  height = 32,
  pattern = "323",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 336,
  y = 80,
  width = 16,
  height = 32,
  pattern = "323",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 368,
  y = 80,
  width = 16,
  height = 32,
  pattern = "323",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 416,
  y = 16,
  width = 16,
  height = 32,
  pattern = "323",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 448,
  y = 16,
  width = 16,
  height = 32,
  pattern = "323",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 416,
  y = 80,
  width = 16,
  height = 32,
  pattern = "323",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 448,
  y = 80,
  width = 16,
  height = 32,
  pattern = "323",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 272,
  y = 24,
  width = 16,
  height = 8,
  pattern = "328",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 216,
  y = 16,
  width = 16,
  height = 8,
  pattern = "328_8",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 192,
  y = 96,
  width = 8,
  height = 16,
  pattern = "324",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 272,
  y = 16,
  width = 16,
  height = 8,
  pattern = "328_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 216,
  y = 24,
  width = 16,
  height = 8,
  pattern = "328_9",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 176,
  y = 96,
  width = 16,
  height = 16,
  pattern = "326",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 40,
  y = 80,
  width = 16,
  height = 16,
  pattern = "325_3",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 200,
  y = 96,
  width = 16,
  height = 16,
  pattern = "325",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 216,
  y = 96,
  width = 8,
  height = 16,
  pattern = "324_2",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 272,
  y = 8,
  width = 16,
  height = 8,
  pattern = "328_3",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 32,
  y = 96,
  width = 16,
  height = 16,
  pattern = "316_21",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 32,
  y = 80,
  width = 8,
  height = 16,
  pattern = "324_6",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 56,
  y = 80,
  width = 8,
  height = 16,
  pattern = "324_5",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 216,
  y = 8,
  width = 16,
  height = 8,
  pattern = "328_7",
  tileset = "normal/main",
}

tile{
  layer = 0,
  x = 224,
